clinton,trump,pop645213,poverty
0.202157864849517,0.772099186068522,0.6,25.3
0.196781272860278,0.772006827603024,4.3,20.7
0.15945697192821,0.771974229176254,0.5,10.2
0.206799442573453,0.771890605040065,6.4,20.2
0.188632208741898,0.771813195944823,1.4,14.1
0.199170124481328,0.771540151330242,1,14.4
0.197572078907435,0.771471927162367,3.4,24.1
0.204455711012529,0.771461999707503,5.1,18.6
0.188980819857089,0.771342610003761,1.4,21.4
0.179520697167756,0.77124183006536,1.9,9.9
0.210057621791514,0.771084337349398,2.2,22.3
0.194085027726433,0.771058885661474,6,16.6
0.189326897291499,0.770850093858943,0.6,16.6
0.161210762331839,0.770627802690583,1.6,16.1
0.193855056489391,0.770597960870763,0.9,19.1
0.187349236129724,0.770570892522112,0.8,23.5
0.195350622292889,0.770327320576786,0.7,15.3
0.195451137215696,0.770057485628593,2.1,22.1
0.208430913348946,0.770023419203747,1,20.9
0.180709754163362,0.769825535289453,6.7,13.9
0.202846379238175,0.769778149853495,3.1,17.9
0.200170357751278,0.769733106189665,0.9,16.8
0.198017396374945,0.769668108265708,7,19.2
0.214220393232739,0.769661636945588,1.2,18.1
0.163738580463809,0.769501054111033,0.9,13.8
0.204799010513296,0.769152752009895,4.4,13.8
0.191081430417923,0.769065058164584,0.8,16.9
0.183274391512378,0.768670688579155,0.8,14.6
0.190113840623128,0.768663870581186,0.8,18.9
0.194324712643678,0.768318965517241,0.3,8.7
0.183823529411765,0.768288084464555,1.3,16.6
0.208159480760315,0.768196569309226,1.6,18.3
0.18696397941681,0.768010291595197,12.2,19.9
0.195185766614338,0.767974882260597,0.3,25.4
0.178090575275398,0.767645858833129,0.9,10.1
0.208206096274499,0.767641996557659,2.6,17.2
0.182918315103561,0.76751221782639,1,16
0.182468694096601,0.767441860465116,0.8,13.3
0.202262030544616,0.767409470752089,2.7,14.1
0.193197810789679,0.766692728694292,1.4,9.4
0.0777769153147559,0.766591632383762,3.7,11.6
0.193806193806194,0.766566766566767,0.1,15.6
0.200567214974475,0.766534316505956,1.2,23.4
0.187862008669994,0.76638373829733,2.5,17.5
0.19872939199832,0.766302635724037,6.5,16.3
0.210364918736584,0.766022692425636,7.2,12.4
0.203725070051096,0.765946925993077,2.7,23.5
0.199562602515036,0.765810096591945,6.2,17.3
0.175420168067227,0.765756302521008,2.4,10.1
0.204445901248547,0.765666438213296,5,17.9
0.211813393528969,0.76561324303988,1.8,17.8
0.213850343664894,0.76556218389314,3.4,22.7
0.214686825053996,0.765442764578834,6.4,15
0.184497375857893,0.765442067016552,1.7,10.9
0.20618527847747,0.76537923313742,0.7,12.4
0.209404021278514,0.765305202416374,1.5,15.8
0.202052268718935,0.765303831970499,6.6,19.9
0.186991869918699,0.76518412242946,0.6,19.2
0.183718371837184,0.765126512651265,1.6,12.4
0.183616179660584,0.765088681893582,1.9,11.4
0.191167192429022,0.765029292474087,1.9,14.1
0.192063492063492,0.764902998236332,0.3,13.6
0.200072228241242,0.76489707475623,0.2,27.2
0.157790927021696,0.764891518737673,2.2,11.9
0.208610777947806,0.764837255469622,2.2,17.4
0.202035513209181,0.764746643568644,6.3,14.9
0.211780455153949,0.76471218206158,5.9,23.6
0.18870099923136,0.764668203945683,5.9,16.5
0.200290275761974,0.764480802216651,0.5,16.2
0.149261144914939,0.764187259406432,3.4,13.3
0.199493426607164,0.764141840549994,4.1,18.6
0.181042365132582,0.76409631209997,0.8,12.5
0.175497482618077,0.764085351234716,1.3,17.3
0.19679012345679,0.763950617283951,1,16.8
0.194033031433138,0.76387852956846,1.4,19.2
0.200038468936334,0.76380073090979,1.8,19.7
0.207260496404546,0.76362792855486,0.8,19.1
0.207351998290233,0.763624706133789,2.1,11.2
0.172180718605478,0.763429384560655,0.3,16.1
0.210105263157895,0.763368421052632,0.7,29.7
0.207267468137033,0.76335532857272,0.2,22.7
0.203405430280718,0.763345605154165,10.6,15.3
0.210958904109589,0.763013698630137,5.5,23.1
0.201548568747067,0.762846081651807,0.6,19.5
0.187523918867202,0.762724837351703,0.9,13.4
0.223042549057704,0.762385855838352,3,16.1
0.178146258503401,0.762329931972789,0.6,8.9
0.196982397317686,0.761944677284158,1.2,10.7
0.186468347542173,0.76183566116452,1.1,13.9
0.194045025417574,0.761801016702978,0.9,20.3
0.205690860863275,0.761755485893417,0.5,14.7
0.204056958624395,0.761687264911338,0.7,14.8
0.198964249916472,0.761393250918811,1.5,18.3
0.197409488139825,0.761392009987516,0.8,17.8
0.22459499263623,0.761229749631811,0.3,21
0.211078472513638,0.761225346202266,0.9,28.9
0.185010266940452,0.761190965092402,1.2,14.1
0.191844773506456,0.761178787657743,1.1,23.6
0.208949901943305,0.760996357894201,4.6,17.1
0.184552845528455,0.760975609756098,1.1,14.9
0.199979059784316,0.760967437964611,1.4,18
0.19892723880597,0.760960820895522,1.6,21
0.204413472706156,0.760743321718931,0.6,12.3
0.191622532498796,0.760712566201252,1.5,13.5
0.187450566833641,0.760348009491168,6.8,15
0.206120943952802,0.760324483775811,0.7,17.5
0.196333922261484,0.760306242638398,0.8,12.5
0.208269525267994,0.760278006832371,1.4,17.1
0.20333904109589,0.76027397260274,2.8,12.3
0.203686050206546,0.760009532888465,1,17.7
0.207485380116959,0.76,1.2,18.4
0.226061204343534,0.759822309970385,1.7,24.5
0.198770491803279,0.759733606557377,0.5,25.2
0.221201413427562,0.759717314487632,9.4,7.3
0.199472469502143,0.759643916913947,0.8,17.2
0.178427689830963,0.759592165280386,0.7,14
0.173226732267323,0.759532595325953,3.2,8.2
0.207565470417071,0.759456838021338,1.1,23.4
0.184768498485504,0.759411510168758,14.6,13
0.192047930283224,0.759368191721133,0.7,18.4
0.19361770365619,0.759172546504169,1.4,11.5
0.223188954038207,0.759031586911292,2.6,25.6
0.209106830122592,0.759019264448336,0.4,21.1
0.202758620689655,0.758548094373866,2.1,18.4
0.211755233494364,0.758454106280193,10,17
0.216509775524982,0.758146270818248,16.5,13.8
0.208679245283019,0.758037735849057,0.9,14.4
0.213645761543763,0.757580978635424,2.3,14.8
0.167012018234563,0.757563199336925,11.2,9.3
0.204590078101139,0.757537414372355,1.3,22.2
0.204813926636469,0.757438493649525,0.5,15.8
0.197484613326197,0.757425742574257,1.3,11.9
0.20422417398578,0.757423672103722,1.1,9.1
0.214366242551135,0.757126751489773,0.7,25.7
0.218402850555439,0.757073988681618,2.1,20.5
0.216296038915914,0.756949270326616,0.1,23.1
0.217550274223035,0.756855575868373,1.6,24.5
0.20299946438136,0.75682913765399,1.2,26.3
0.204972001722971,0.756794453674646,8.7,10.4
0.20201913976233,0.756756756756757,1.2,7.7
0.193343782142332,0.756550913454474,2.1,9.3
0.211438474870017,0.756282495667244,0.6,20
0.202159827213823,0.756155507559395,0.7,21.8
0.19867792875505,0.756151303709144,0.2,11.6
0.212492923193055,0.755991696546518,1.7,17.8
0.169811320754717,0.755974842767296,2.5,17.9
0.204425531914894,0.755914893617021,0.6,15.2
0.204971717773147,0.755730872283418,2.4,18.9
0.21568,0.75552,0.2,22.2
0.219849246231156,0.7553391959799,0.9,18
0.196561085972851,0.755294117647059,2.2,14.5
0.208285822881034,0.755226149752946,28.3,15.4
0.156408907592495,0.755041206382606,5,20
0.21095090971507,0.754720219704772,5.6,16.1
0.215731596273727,0.75471037332773,1,18.8
0.21098459477562,0.754688546550569,0.4,21.4
0.200974996068564,0.754678408554804,1.1,16.9
0.181474003028773,0.754669358909642,0.9,9.1
0.196041214750542,0.754609544468547,1,10.2
0.207406177349718,0.754566589173032,2.1,15.7
0.22444349922019,0.754359846873671,3.5,11.2
0.177142857142857,0.754285714285714,1.8,18.6
0.212024658862645,0.754173304703193,1.5,21.4
0.212153998737715,0.753809395004959,2.3,16.1
0.187707641196013,0.753737541528239,1,7.8
0.216103304215724,0.753703000379795,0.1,9.9
0.190813986815706,0.753654342218401,6.9,14.2
0.210876803551609,0.753607103218646,15,15.1
0.195226389659821,0.75338989770835,1.1,13.2
0.22172679367653,0.753344142683421,2,23.3
0.223003723624328,0.752999586263964,1,22.5
0.222533632286996,0.75280269058296,22.4,13
0.193144006809564,0.752766385514199,3.6,13.7
0.205251641137856,0.7527352297593,1.9,9.9
0.21118530884808,0.752504173622704,0.8,20.1
0.223955277397484,0.752461047004368,2.4,11.5
0.0870901639344262,0.752390710382514,1.3,12.9
0.222165474974464,0.752298263534219,5.6,20.3
0.210841836734694,0.752295918367347,2.3,21.2
0.208852639296188,0.752291055718475,0.6,11.8
0.205352032054951,0.752289639381797,0.2,27.3
0.182757507265095,0.752018082014853,1.2,10.5
0.1545523138833,0.752012072434608,4.4,18.2
0.20694626474443,0.751769331585845,1.6,14.2
0.202031144211239,0.751749040848567,4.1,20.2
0.204728789986092,0.751738525730181,1.4,23.9
0.212054120541205,0.751635916359164,1.2,18.8
0.205434458047178,0.751567632128994,0.8,20.5
0.228556485355649,0.751438284518828,9.5,21.5
0.204547701433515,0.751062778052397,0.4,19
0.211135531135531,0.750964590964591,1.1,12.2
0.209568733153639,0.750898472596586,1.7,15
0.215749562512152,0.750884697647288,1.3,12.1
0.196907216494845,0.750515463917526,1.5,13.6
0.185214417258616,0.750328860826098,2,12.5
0.215391138435446,0.750264998940004,0.6,21.6
0.194244604316547,0.749825945695057,0.9,14.3
0.0892915980230642,0.749588138385502,2.8,7.8
0.17910447761194,0.749585406301824,1.4,9.9
0.189960832817976,0.749536178107607,5.7,17.6
0.221135029354207,0.749510763209393,1.5,15.4
0.212527516509906,0.749449669801881,1,16.2
0.237921348314607,0.749438202247191,3.8,24.5
0.21832242712671,0.749426361859437,5.7,15.7
0.197793587614003,0.749334001943147,4.1,11.9
0.219151036525173,0.749259624876604,0.4,22.8
0.206031892766351,0.749133348740467,0.1,20.7
0.205893254262417,0.749073387694589,2.3,18.7
0.224239188467699,0.749065670048051,12.8,12.8
0.188778772378517,0.749040920716113,1.6,8.9
0.197885605855245,0.748983464353483,1.1,14.7
0.19206008583691,0.748927038626609,0,11.2
0.205370006548788,0.748919449901768,1.4,15.3
0.212701818924995,0.748773758430411,1.9,15.5
0.221176470588235,0.748692810457516,7.2,20
0.190140845070423,0.748591549295775,0.5,19.6
0.216905564924115,0.748524451939292,4.5,18.5
0.212375690607735,0.748508287292818,1.6,21.1
0.201361221779548,0.748505976095618,0.4,17.6
0.228586912342501,0.748380978187237,2.1,13.4
0.202667963593413,0.748245674980893,1.6,14.7
0.198083067092652,0.748242811501597,0.3,14.6
0.22481370366786,0.748185425336301,0.9,20.1
0.201595810996135,0.748036404438349,0.8,18.6
0.205646359583952,0.747994056463596,1.3,13.2
0.224360384869276,0.747974635434378,5.1,15.7
0.213280344427885,0.747971518463322,2.6,13.3
0.229219636221396,0.747897516135341,0.2,28.6
0.212143650499815,0.74768604220659,2.7,12.7
0.205464560081171,0.747475479538097,1.9,10.6
0.238255841965791,0.747410262587328,4,19.7
0.212420886075949,0.747231012658228,3.5,28.5
0.198123044838373,0.747132429614181,0.7,12.5
0.213352685050798,0.746879535558781,1.7,22
0.216889209671599,0.746842295200289,0.6,13.2
0.229736618521665,0.746813933729822,3.4,24.3
0.231267195339052,0.746722770674866,0.6,36.3
0.212816973043668,0.746566882220446,0.7,14
0.211365902293121,0.746261216350947,0.2,15.8
0.231598232568165,0.746093329022524,2.4,16.7
0.210107303565247,0.745817468558902,1.1,15.3
0.23315406516925,0.745808288516292,1.6,22.1
0.219157320400121,0.745680509245226,0.4,17.7
0.200168031926066,0.745641671917664,1.7,23.9
0.23313679245283,0.74563679245283,8.4,16.6
0.194205168363352,0.745497259201253,2.1,16.3
0.217051618846167,0.744942171880864,1.7,17.1
0.223104655415643,0.744918752285908,0.5,14.1
0.21042638850764,0.744876017933937,4.4,12.3
0.219014084507042,0.744835680751174,0.8,23.7
0.224955659199895,0.74479406161729,0.6,13
0.228537943158512,0.744506299443305,7.3,20.4
0.211318242343542,0.744207723035952,1.8,9.4
0.19574780058651,0.744134897360704,3.2,18.9
0.225648414985591,0.744092219020173,5.7,19
0.224129227662797,0.744068652195861,0.5,16.5
0.217589774802191,0.744065733414486,0.8,12.7
0.217845303867403,0.743977900552486,1.3,16.5
0.202623906705539,0.743804664723032,5.4,11.2
0.21064036464171,0.743555256668908,2.1,13.2
0.187272217549762,0.743481917577796,3.8,14.9
0.226027397260274,0.74346201743462,0.2,18.8
0.24488188976378,0.743307086614173,0.7,23
0.243769658843455,0.743285748850714,1.7,20.2
0.219547148179994,0.743192891946116,1.7,22.6
0.211314213677907,0.743145288370627,1.2,14.1
0.130081300813008,0.743089430894309,2.6,15.7
0.219439054506968,0.742988181337097,8.5,9.3
0.227798810167658,0.742779881016766,4.8,16.1
0.200941346850109,0.742577842143374,2,7.2
0.199601177476023,0.742379641059728,7,19.1
0.237510865674694,0.742291762540267,3.4,21.9
0.22841593139276,0.742228086088893,1.6,20.9
0.205803571428571,0.7421875,1.2,17.2
0.229266969553129,0.742117040754052,6.9,14.9
0.234911410794934,0.742033288064934,5.7,19.9
0.202049395691014,0.74198633736206,2.6,11.6
0.215939135595964,0.741973776506772,2.5,16.3
0.215975627171895,0.741943161803208,1.2,15.9
0.211898488420469,0.741783386492858,1.1,17.1
0.219135802469136,0.741512345679012,12.5,17.1
0.230268681780017,0.741498740554156,8.5,19.1
0.235068677091784,0.741292975634319,2.7,19.5
0.218335343787696,0.741254523522316,0.4,17.6
0.236772842026105,0.741150561314927,3.7,17.4
0.176404912541868,0.740975065128396,1.4,14.2
0.243235856791473,0.740912817709757,0.7,21.2
0.197720515361744,0.740832507433102,3.6,16.3
0.216429353778751,0.740635268346112,0.8,18.8
0.216164762893735,0.740567670474213,2,17.8
0.0889748549323017,0.740328820116054,1.5,16.1
0.243930803895915,0.74022386974851,5.4,27.4
0.227800269905533,0.740215924426451,0.8,19.4
0.180186823992134,0.740167158308751,1.5,23.3
0.234418865805727,0.740033688938798,8.3,21.9
0.218698381235547,0.739924017178725,0.4,19
0.23795456860548,0.739805099996604,2.9,16.1
0.223616657159156,0.739760410724472,0.4,19.6
0.220418166500728,0.739756452477598,1.8,6.4
0.186068702290076,0.739742366412214,2.3,14.7
0.212685560053981,0.739721097615834,1.2,16.7
0.220612813370474,0.739554317548747,0.5,14.4
0.225247805084621,0.739539991038147,12.9,12.4
0.219130170316302,0.739507299270073,1.2,13.3
0.214893780197868,0.739473886034205,0.7,18.1
0.238073331186456,0.739108432626397,2.2,19
0.221681114249537,0.738969513976819,0.4,20.3
0.214085225822914,0.738964021434039,1.1,7.1
0.237095790115924,0.738865161683954,0.5,22.4
0.220170284206739,0.73881760402926,1.1,11.6
0.231719367588933,0.738636363636364,1,13.1
0.211311411675636,0.738597532278857,4,18.9
0.205493387589013,0.738555442522889,2.4,22.1
0.214724637681159,0.738550724637681,1.9,18.5
0.234833285564154,0.738511512372217,5.8,19.6
0.243890274314214,0.738403990024938,2.3,16.1
0.241737838841441,0.738395841069439,4.9,18.9
0.215125746336168,0.738375248778723,0.8,25.5
0.214089117012572,0.73830246224801,3.6,23.7
0.212328767123288,0.73820395738204,0.9,21.5
0.216512702078522,0.738163972286374,0.1,17.7
0.106024096385542,0.738152610441767,6.8,14.1
0.218881482532029,0.738098614853685,1.2,9.7
0.214354198055061,0.737707163402274,1.6,15.1
0.202424857090171,0.737506914991702,6.6,13.9
0.0823461979365686,0.737485670615208,8,13.3
0.197552447552448,0.737387612387612,1.2,10.9
0.207425573172123,0.737139272271016,0.9,12.6
0.174225415356982,0.737090255949708,7.5,15
0.23014977431268,0.73702297907263,1.1,12.7
0.230319535739238,0.736899890208604,15.4,18.7
0.241692841792032,0.736733344354439,2.5,18.2
0.222202752429605,0.736712989796331,6.9,19.4
0.237248751016614,0.736609736261183,4.6,19.2
0.176958143389971,0.736427683381683,1.9,16.1
0.225909211574197,0.736218033802318,1.4,21.7
0.193181818181818,0.736111111111111,0.8,15.6
0.196115765422696,0.736100533130236,2.2,6.9
0.250499001996008,0.736027944111776,7.6,19.7
0.217643271088216,0.735994848679974,0.4,13.5
0.237526189182898,0.735857841235353,1.6,19.2
0.216998494227874,0.735820645808934,0.4,12.7
0.181165048543689,0.735728155339806,2.7,16.5
0.220696162717551,0.735688823652757,1.4,15.2
0.217755443886097,0.735448073701843,1.9,16.5
0.0850841251852498,0.735419754162671,4.2,13.1
0.23312632958721,0.735350366375142,2.6,12.6
0.254560763401628,0.735335391523997,1.7,26.4
0.238542890716804,0.735311398354877,0.3,21.2
0.194786155905411,0.735292242972784,4.1,6.5
0.20553207837111,0.735113330772186,0.7,10.9
0.217858961303462,0.735106924643585,1,19.7
0.223957367933272,0.735078776645042,1.9,15
0.214779491774947,0.735038084874864,3.3,11.2
0.212430426716141,0.734848484848485,2.5,26.4
0.234030197444832,0.734610917537747,2.1,17.1
0.221087533156499,0.734549071618037,0.4,20
0.240499149177538,0.734543391945547,9.8,14
0.239568549531649,0.73435789302948,1.6,12.1
0.231100314490767,0.734275461656318,6,7.9
0.217064643308785,0.734211113590716,5.3,12.8
0.227078511661029,0.734199750756632,1.3,19.1
0.240623220807354,0.734172996542291,4.6,16.3
0.246939752444779,0.733912329891267,1,17.5
0.235768545437494,0.733752227328144,1.5,15.1
0.21139451067369,0.73357360687552,0.5,15.4
0.219199178644764,0.733344741044946,5.6,13
0.24220623501199,0.733127783487496,1.5,20.6
0.222361809045226,0.732950466618808,1.5,15.1
0.221954667962709,0.732823752927142,5.7,17.4
0.224655068986203,0.732753449310138,4.8,20.7
0.23825919294863,0.732681448836248,0.7,26.6
0.209955328653478,0.732610082961072,0.4,10.2
0.206848841231408,0.732445520581114,1.4,13.8
0.234862148930688,0.732414326204586,1,17.4
0.216016859852476,0.732349841938883,4,21
0.22974358974359,0.732307692307692,3.2,28.8
0.217675941080196,0.732133115111839,0.4,17.2
0.228250312196476,0.732100735396143,7.3,13.7
0.224972046216921,0.731941856131196,1.6,15.1
0.232171156893819,0.731907025884839,1.3,17.2
0.21839520346983,0.731853552749075,1.2,17.6
0.222634262631614,0.731805840672803,2.6,16.8
0.247016706443914,0.731778960895906,2.3,27.9
0.238636363636364,0.731691919191919,1.7,13.9
0.226391908497968,0.731638151053975,1.4,16.8
0.237055837563452,0.731573604060914,4.3,14.7
0.24404834574533,0.731534611158589,11.3,21.1
0.22491568296796,0.731450252951096,1.1,18.7
0.231307968957032,0.731402612152186,1.5,20
0.235531628532974,0.731341000856479,2,14.5
0.235459940652819,0.731157270029674,1.2,16.1
0.221203087976764,0.731101429335779,0.8,16.1
0.217508850981654,0.731058899259736,1,8.2
0.222817130132086,0.730884563747598,3.6,10.6
0.235609286989971,0.730869624948482,3.2,16.4
0.230090795393636,0.730846070134975,6.2,10.2
0.223074955231517,0.73074955231517,1.2,13.6
0.229640677966102,0.730549152542373,2.3,15.8
0.221456979338442,0.730332718983413,0.4,19.4
0.234433891150309,0.730287954168551,0.6,16.3
0.183337826907522,0.730223779994608,9.3,8.8
0.231747565000402,0.730097399983901,3.1,9.8
0.220208845208845,0.72997542997543,2.1,10.5
0.229224229543039,0.729968119022317,0.3,21.9
0.231979538056115,0.729964346612928,1.4,16.2
0.231418827477941,0.729876035294755,1.6,20.8
0.194045975631715,0.729428005521877,5.5,11.3
0.211879124696075,0.729419937478291,1,8.8
0.255604521939069,0.729354282429584,1.1,24.1
0.214603739982191,0.729296527159395,1.5,12
0.219481657693752,0.729247527231752,1.5,12
0.223741794310722,0.729212253829322,0.4,8.2
0.195121951219512,0.729184188393608,0.8,12.4
0.220682663061845,0.7289624873268,1.1,19.3
0.250335976347265,0.728867087757022,2.8,21.5
0.198338150289017,0.728684971098266,0.4,15.3
0.219653850621443,0.728656057614125,2.5,10.7
0.223719676549865,0.728607635676067,1.6,13.6
0.198375870069606,0.728538283062645,3,8.9
0.223624970990949,0.72842886980738,3.5,19.3
0.219994837821561,0.728383377785426,3.2,19.4
0.230844301426951,0.72821987181178,6.8,15.6
0.202929508696979,0.728104974061642,0.1,12.8
0.20364920541495,0.728075338434373,1.9,11.1
0.197915996655303,0.728050427735254,0.6,8.5
0.249023914104441,0.72785505124451,2.6,8
0.254561506768687,0.727781047675103,10.9,26.7
0.21928641109197,0.727661429253409,3.8,18.4
0.126681340180973,0.727439471753485,9.7,15.9
0.227412587412587,0.727371982855854,8.6,9.8
0.229076479076479,0.727328227328227,0.9,10.2
0.250939804901261,0.727266238401142,2.4,18
0.206268097428036,0.726963038664623,2.1,22
0.24295445743057,0.726767366094822,3.4,17.1
0.213394741892151,0.726731913260411,7,16.9
0.249328730341389,0.726697353279632,6,19.8
0.248766554141781,0.726616463256297,4.6,11.5
0.248572335025381,0.726522842639594,13.2,21.9
0.210048354758816,0.726500766599835,1.5,18
0.237329103406602,0.726489916156809,0.5,24.6
0.220540540540541,0.726486486486487,2.3,17.9
0.237989816249723,0.726367057781714,16.9,24.4
0.191291627226573,0.726357456329059,1.5,11
0.249334583893128,0.726330198484119,5,15.6
0.253879019563751,0.726107488194288,0.7,22.1
0.244871194379391,0.726088992974239,4.2,13.4
0.235173123071649,0.726088447034625,0.2,8.3
0.256697408871322,0.725955204216074,5,26.9
0.243024030022396,0.725924580836511,0.5,28.9
0.252360227653164,0.725343153665886,7.9,19.3
0.234001769389561,0.725007372456502,2.3,22.6
0.230716351396198,0.724837623856256,1.7,8.2
0.228610354223433,0.724591280653951,1.8,9.7
0.204717775905644,0.724515585509688,4.2,8.4
0.222328073831497,0.72450133968443,3.2,18.2
0.238301080673536,0.7242523247047,3,20.9
0.229272210552329,0.724206104040529,0.7,13.6
0.232595076325774,0.72408012000353,0.7,15.1
0.202289723940541,0.723940541039608,2.3,9.9
0.228446614416035,0.723885391237312,1,18.4
0.206245154014238,0.723620215690421,2.9,8.8
0.256648936170213,0.723570478723404,3.1,21.7
0.237798926305515,0.723523670082967,1.3,13.3
0.228224068944291,0.723453370267775,0.1,19.3
0.211149321266968,0.723420814479638,4.8,7
0.251889168765743,0.723281756027348,0.7,27.5
0.258008793969849,0.723146984924623,0.5,22.6
0.256326287585591,0.72293341272204,2.1,25.4
0.247261680643505,0.722787951394831,1.7,13.4
0.25619379170293,0.72274441543371,3.3,19.7
0.214646464646465,0.722474747474747,1.4,19
0.231456447631362,0.722463853297285,1.1,14.4
0.231142687981054,0.722202486678508,4.9,14.2
0.213558335757928,0.722141402385802,2.2,11
0.230769230769231,0.722095671981777,1.4,11.3
0.224373778646296,0.721975484100195,0.6,25.4
0.228403755868545,0.721948356807512,1.1,14
0.239074180563542,0.721822886716504,0.4,18.4
0.187384044526902,0.721706864564007,2.4,12.9
0.243775548123374,0.72166480862133,0.3,17.2
0.265994881637876,0.721529110684581,2.3,19.1
0.237446034992047,0.721086116791638,9.5,22.3
0.179156231939896,0.721055673280678,15.8,20.8
0.233080676580069,0.721036085556134,2.7,13.7
0.214767221402991,0.720876342953444,0.7,13.4
0.250494155543083,0.72078381610093,7.3,13.3
0.222632754768861,0.720742395600619,3.1,19.5
0.233091325945739,0.720672525792893,0.3,24.8
0.217735422387336,0.720562106283315,0.7,19.7
0.239713710257517,0.72022011221407,2.1,17.4
0.25080484439675,0.719990801778323,0.7,20.4
0.230395993113163,0.719987478478635,12.7,22.7
0.217909300538048,0.719446579554189,2.2,6.3
0.217498243148278,0.719430780042164,1.9,14.2
0.267281105990783,0.719278033794163,12.2,32.2
0.211506902210638,0.7192779225794,2.2,9
0.188388625592417,0.719194312796208,5,11.9
0.233883736711151,0.719181180728342,1.1,13.7
0.23954469881059,0.7187619900243,1,12.3
0.215370539798719,0.71875571820677,1.4,12
0.233932670237184,0.718726090283091,0.9,17.4
0.237966000596481,0.718640023859231,3.2,19.1
0.239266218769683,0.718454755406257,6.9,16.2
0.223717542748575,0.718439940890859,2.6,13.1
0.242793791574279,0.71840354767184,4.4,20.2
0.254337440281619,0.718380688961529,0.9,17.7
0.237570705567133,0.718368562072045,7.1,21
0.243694502770118,0.718358673379038,9.5,5.9
0.233233979135618,0.71833084947839,1.8,13.1
0.210474308300395,0.717885375494071,1.6,19.7
0.262473195139385,0.717798427448177,2.1,19.8
0.228109798471161,0.717743803567292,1.6,8.9
0.234057797946023,0.717697635538572,2.9,15.5
0.222412060301508,0.717688442211055,10.6,27.4
0.247018581861884,0.717666635850975,1.3,20.1
0.243464332704079,0.717636290830044,1,18.3
0.236306400839454,0.717628541448059,0.7,23
0.239066463723998,0.717605276509386,1.2,18.1
0.233603625089435,0.717505366086334,0.9,18.4
0.15547703180212,0.717314487632509,34.8,14.9
0.240736173623528,0.717276034280782,13.8,7.6
0.237719439523273,0.717184731840876,1.4,12.8
0.240974196663269,0.717182554583982,1.9,7.7
0.0948905109489051,0.717153284671533,0.5,7
0.245322091561275,0.717143702388877,3.7,13
0.246874634887253,0.71713985278654,1,17.9
0.236970410221923,0.717047747141896,6.5,13.9
0.244351925549501,0.716953407212392,1.1,11.9
0.23436013320647,0.716817316841104,1.1,12.4
0.262921653971708,0.716811751904244,0.9,21.7
0.244156177754945,0.716606730028256,1.2,16.6
0.272240527182867,0.716433278418451,1,21.8
0.249780740221014,0.716277845991931,3.2,16.2
0.226772220223102,0.716228859301907,4.3,13.7
0.262140287769784,0.716187050359712,1.5,19.5
0.240434332988625,0.716067735263702,1,11.5
0.113930696534827,0.715960798039902,5.7,12.4
0.23908111174135,0.715825297787862,0.8,16.5
0.202084857351865,0.715801024140454,5.9,15
0.246025591314463,0.715781310585498,1.2,8.7
0.251225952470766,0.715579026782346,0.5,14.3
0.237251946747048,0.715523737754333,1.1,14.7
0.240258105130626,0.715517784073025,1.5,14.4
0.251648119318073,0.715447154471545,1.2,14.1
0.243622037072919,0.715429826261061,1.3,14
0.224768062974417,0.715350014056789,4.1,5.6
0.221390374331551,0.71524064171123,3.5,15
0.21939631078815,0.715204024594746,3.7,19.3
0.244881355932203,0.715118644067797,0.9,15.1
0.24633562668262,0.715076278791505,0.2,19
0.249794505732209,0.714600908500973,3.5,11
0.254476592894133,0.71458016643908,2.1,17.2
0.242376368579616,0.71430670879565,1.8,14.7
0.256327191739218,0.714112168455153,3.1,6
0.23663216462791,0.714110379249683,1.3,11.3
0.225724695073658,0.7140820529067,0.6,21.8
0.252624088240527,0.713929905710728,1.8,14.2
0.23618674835489,0.713864306784661,0.8,16.2
0.252845080763583,0.713839941262849,1.5,21.2
0.245023067686279,0.713834291853631,1.7,13.8
0.241811716264271,0.713737600598914,2.2,22
0.221161452224435,0.713346608112163,1.9,9.5
0.235562355325511,0.713194313361217,6.6,13.4
0.235066877128853,0.713176040541663,2.2,16.3
0.190105359596885,0.712780577187357,1,16.6
0.228902229845626,0.712778730703259,2.6,16.2
0.220174587778855,0.712576786291626,3.8,8.7
0.243799885974914,0.712086659064994,1.1,12.4
0.227260446685879,0.711905619596542,3.1,14.8
0.253683407603677,0.711610261351319,4.3,14.3
0.248866909157669,0.711523677295728,4.9,14.7
0.224200985848307,0.711400858642073,0.8,10.5
0.169868995633188,0.711353711790393,12.4,13.6
0.206290322580645,0.711129032258065,4.5,13.5
0.273521065269592,0.710980135341629,0.2,29.9
0.238887964041951,0.710920592641918,1.5,18.1
0.264133738601824,0.710714285714286,4.2,21.1
0.274265486725664,0.710654867256637,3.2,23
0.24468743552713,0.710542603672375,0.2,19
0.256834327032856,0.710500443993404,7.8,11.9
0.265608494271242,0.710420108887023,3.4,14.4
0.233004018754186,0.710398526456798,3.4,15.7
0.262869830123406,0.710383642278102,3.2,23.7
0.278615167216203,0.710197833254828,0.9,18.4
0.231542158147663,0.709916994320664,1,12.2
0.254903166308023,0.709867814325238,0.8,17.9
0.270444545592475,0.709755727507207,5.3,16
0.253397067511682,0.709651431333584,2.1,15.4
0.239766081871345,0.709636409865243,1.3,28.4
0.264810426540284,0.709471703373292,3.4,19.8
