clinton,trump,edu_batchelors,nonenglish
0.0700127295871977,0.709401709401709,17.4,7.5
0.24157844080847,0.709282429686665,11.8,1.4
0.245027041892016,0.709230910257585,16.2,1.6
0.236799553944801,0.709116253136326,14.8,4.4
0.261170605612999,0.709010339734121,15.4,1.8
0.241398390342052,0.708953722334004,15.3,4.9
0.239512330285398,0.708894430590191,15.2,12.2
0.244068420084605,0.708846790509472,13.1,2
0.270760789279308,0.708768597657487,8.4,3
0.261017060799684,0.708583097292668,14,30
0.223213771662157,0.708503655938741,13.3,41.9
0.247566063977747,0.70850036815839,12.7,2.9
0.24614857925368,0.708319068812051,14.1,2.4
0.272291722118712,0.708277881288262,14.6,9.4
0.25009158627427,0.708267187690805,12.6,1.6
0.248559507252136,0.708126365984502,18.2,3.2
0.243929101272741,0.707972202701648,11,3.1
0.263527054108216,0.707915831663327,12.8,47.8
0.216952573158426,0.707870837537841,10.5,19.9
0.236718224613315,0.707800941492939,17.9,7.2
0.246558097712059,0.707763013288041,17.9,2.3
0.231566265060241,0.707710843373494,19.4,2.4
0.222369291859696,0.70747849106552,12.3,14.7
0.269708478751796,0.707195647710942,16.5,2.9
0.241574371799452,0.707097773014172,27.6,4.5
0.245668169950154,0.707097080465227,11.9,0.8
0.22779397473275,0.70709426627794,19.7,4.5
0.273357228195938,0.707048984468339,11.2,34.7
0.246584511201228,0.706996338438521,17.1,3.1
0.254195219338477,0.706901203259051,13.1,2.2
0.252893097030023,0.706765396131747,14.3,2
0.238938053097345,0.706617929973067,12,3.5
0.236742781656916,0.706359690507643,24.4,4.4
0.231437125748503,0.705988023952096,20.6,1.4
0.23535851122058,0.705801860974275,16,4.7
0.280392959476054,0.705689725747032,12.5,3.2
0.274845458868283,0.7056585829767,12.2,4.8
0.238010079661844,0.705576329052187,16.2,3.7
0.248332380407852,0.705546026300743,21.5,2.4
0.249324810072474,0.70552004196864,19.7,2.7
0.257008788324651,0.705352527140414,18.8,3.5
0.252980819077242,0.705287713841369,16.4,14.4
0.266812363409304,0.705151420543241,13.9,3.2
0.262052248855373,0.705090223538917,14.2,20.1
0.266086266398913,0.705030002044227,24.5,16.9
0.286579212916246,0.705011772620249,8.6,4.2
0.24222668004012,0.704989969909729,18.4,3.2
0.25538829487901,0.704909960607766,23.7,5.8
0.277410832232497,0.704755614266843,15.2,21.2
0.230423800168397,0.704743193937693,22.4,2.2
0.235636801928485,0.704700683005223,14.1,26.1
0.248319167829507,0.704617531396676,16,3.7
0.263955544329376,0.704470825966153,13.3,2.6
0.246986834785833,0.70443167068422,8.5,1.8
0.22903745665869,0.704400058602334,31.6,7.1
0.267188168428772,0.704394059768991,18.4,2.9
0.275159976730657,0.70428543726973,13,2.7
0.261068228613334,0.70417344377274,24,9.8
0.253987684546331,0.704095259292232,22.9,6.1
0.240573618494251,0.704042526888367,16.2,19
0.249718700772635,0.703773160303053,14.9,5.3
0.242272491797617,0.703505439475048,8.5,3
0.254879518072289,0.703433734939759,13.9,2.5
0.245240988254354,0.703388686377751,28,4.1
0.163440860215054,0.703225806451613,18.8,1.8
0.242584472530307,0.702992004126902,26.1,3
0.255564715581204,0.702940368233031,9.9,5
0.263940806967513,0.702917260780762,14.9,1.3
0.260597124953926,0.702911905639513,12.1,7.9
0.215451577801959,0.702782527592103,12.6,19.2
0.25110937092143,0.702688593056643,17.8,2.5
0.266666666666667,0.702508960573477,11.1,44.3
0.25992272567615,0.702493853178785,7.7,2.1
0.250669688852256,0.702246033381414,14.3,3
0.266481751824818,0.702043795620438,18.1,9.7
0.251415251415251,0.701964701964702,13.8,8.1
0.238959701300373,0.701815372730784,17.9,3.8
0.256842271792438,0.701629489004904,15.7,1.9
0.244270380040615,0.701624601102408,13.6,4
0.285144068853686,0.701384557814644,16.6,5
0.269040553907023,0.701344039099319,20,34
0.2362591966007,0.701341621749223,17.6,3.6
0.257772020725389,0.701262953367876,14.9,2
0.263049450549451,0.701236263736264,20.5,3
0.203830010493179,0.701206715634837,24.1,4.1
0.262991673844387,0.701119724375538,19.6,3.2
0.251849112426036,0.701090976331361,19.1,1
0.284857328145266,0.700767401642888,16.3,2.9
0.261050875729775,0.700583819849875,7.8,5.9
0.262523458928829,0.700447524180742,14.9,1.9
0.282798353909465,0.700246913580247,13.9,5.8
0.266517928286853,0.700191235059761,14.3,4.5
0.257016248153619,0.699901526341704,10.4,7.1
0.255043473319316,0.699778371313292,17,2.1
0.254645853244133,0.699692046299246,13.6,5.3
0.258467278989667,0.699626865671642,17.4,3.4
0.249351873674287,0.699387226019326,16,32.5
0.261255466941086,0.699125289426293,14.2,3.5
0.248405709079866,0.698830853325235,20.4,7.1
0.26203048719737,0.698777025007472,19.3,3.8
0.253234942576521,0.698747596528608,11.4,3.7
0.25734561752988,0.698705179282869,14.1,4.9
0.229533678756477,0.698704663212435,17.1,1.8
0.256789137380192,0.698482428115016,9.9,2.4
0.235823394015484,0.698472483783218,16.8,5.4
0.255054542870341,0.698290871619941,26,4.4
0.262617597437877,0.698235680992823,14,4
0.232293423271501,0.69814502529511,23.6,5.1
0.276591107236269,0.698016564952049,13.8,36.2
0.266215229369979,0.697935338246033,30.6,4.4
0.237489397794741,0.697625106022053,27.7,3.4
0.236406619385343,0.697399527186761,21.5,6.6
0.279902546658086,0.697113174588581,14.3,4.4
0.228193146417445,0.697040498442368,17.4,2.3
0.282284607938045,0.696999031945789,9.8,1.5
0.257467309015829,0.696971782518926,19.4,3.7
0.26039522437217,0.696788801976122,13.4,1.8
0.268331005586592,0.696752793296089,9.8,1.7
0.246220710506425,0.69671201814059,28.9,1.9
0.249575191163976,0.696686491079014,32.7,2.3
0.255493273542601,0.69652466367713,12.1,1.7
0.282814705289334,0.696081725922441,11.4,21.3
0.281656804733728,0.695936883629191,18.7,2.7
0.242274052478134,0.695918367346939,13.5,3.3
0.283568075117371,0.695774647887324,24.2,49.8
0.247064701473895,0.695311849446249,26.3,2.2
0.242962607286477,0.695276393973951,18.3,9.8
0.281717011128776,0.695177530471648,22.7,2.1
0.255600916060938,0.695111022602808,13.1,4.9
0.275037593984962,0.695037593984962,18,3
0.277967235038449,0.69501838849883,15.5,3.5
0.262100130812225,0.694553454631942,15.9,3.2
0.257776856076317,0.694525093322273,9.8,1.6
0.259727434327474,0.694449930871025,11.2,1
0.293424603435793,0.69439873626012,16.8,2
0.239880226239326,0.694281172599904,26.7,3.2
0.279245500692201,0.694220119981541,20.5,7
0.269067796610169,0.694144838212635,10.6,3
0.255896300980082,0.694087891242491,17,2.3
0.261212485796404,0.693870730566139,12.3,5.3
0.272356539469851,0.693853772210894,16.6,6.2
0.280986341109634,0.693654055360812,19.9,15.9
0.287066881547139,0.693593875906527,13.1,7.6
0.238451668092387,0.693541488451668,27.2,2.1
0.240819482025512,0.693467336683417,22.1,2
0.281370150297099,0.693463823837819,12,5.5
0.270276441327571,0.693353991682296,26.9,8.5
0.258997429305913,0.693337617823479,13.7,7.9
0.23179161155438,0.693326790971541,33.2,4.8
0.282075696262795,0.692930254701262,15.6,51.6
0.258760913766296,0.692620499940199,16.4,6.8
0.286575562700965,0.692524115755627,13.8,1.5
0.215628606529913,0.692490972041249,25.9,4.8
0.263802083333333,0.692447916666667,16.5,2.4
0.270621152770006,0.692408132811043,19.1,3.2
0.278558763931104,0.692396994258696,16.1,4.5
0.260355029585799,0.692307692307692,13.3,4.9
0.259109909023851,0.692303909515613,19.8,7.5
0.255260922902708,0.692271397565349,12.6,4.5
0.241648898365316,0.69225302061123,16.7,6.3
0.25595071408569,0.6922430691683,12.8,3.3
0.262998405103668,0.692185007974482,18.2,2.8
0.252231048347553,0.692164362067275,17.1,1.2
0.255242839352428,0.692154420921544,14.9,2
0.265600067187369,0.692113882590073,16.1,1.6
0.263160025095626,0.691728562465848,29.3,4.3
0.284998726547245,0.69165463961287,14.5,28
0.256213050142325,0.691619224874097,23.4,8.5
0.290162305399139,0.69145412388208,12.4,6
0.283357529365184,0.691302626369275,8.8,40.7
0.266649912038201,0.691254083940689,13,1.6
0.253099539496989,0.691108749557209,12.8,3.1
0.278695376232566,0.691103852881534,23.4,6.4
0.265288437732112,0.691012626887843,12.9,3.1
0.291061393277489,0.690912946665253,18.7,8
0.282666666666667,0.690666666666667,7.4,0.3
0.247982062780269,0.690582959641256,13.8,2
0.266518826937002,0.690351194786387,15.4,1.9
0.275528785544194,0.690292758089368,12.4,2
0.268836379848417,0.690147124386982,20.2,2.1
0.269781053544331,0.690114892694559,12.3,3.2
0.288162099680424,0.6900795539539,14.6,26.6
0.265509944985188,0.69005501481168,12.3,1.7
0.30127970749543,0.689945155393053,12.3,1.6
0.296602280660926,0.689899930183849,14.7,4.4
0.254892151392123,0.689846260414462,23.4,4.3
0.277405710257314,0.689813182939725,13.7,4.6
0.242134062927497,0.689808481532148,19.7,9
0.273364485981308,0.689252336448598,13.8,32.9
0.267190775681342,0.689098532494759,17,1.7
0.294329303396661,0.689047207829591,12.9,9.8
0.292893401015228,0.688832487309645,7,2.9
0.273301737756714,0.688783570300158,9.7,1
0.198462548045374,0.688759726258554,13.4,24.4
0.266714593817398,0.688713156002876,20.9,0.5
0.241747079735907,0.688674454037583,16.4,2.5
0.241087751371115,0.688574040219378,15.6,11
0.274917127071823,0.688397790055249,14.3,2.6
0.268972820331804,0.688280974232263,15.6,30.6
0.166678262079521,0.688176157512088,26.4,8.5
0.258836598666936,0.688042819632398,15.4,6
0.291848450057405,0.687944890929966,12.2,20.7
0.29525499354199,0.687836762384376,25.2,7.4
0.297207761476574,0.687805647578482,9.5,5.3
0.259676284306826,0.687543983110486,19.4,4.6
0.153443766346992,0.687445510026155,20.1,6.8
0.24019312009656,0.687386843693422,18.7,5.6
0.298009950248756,0.687313432835821,12.6,0.7
0.26009144350098,0.687263226649249,13.5,2.1
0.262936080543198,0.687192694919223,18.4,3.7
0.276121360496634,0.686893416105622,14.6,1.7
0.271160601842646,0.686816464505866,12.6,2.5
0.240902809765085,0.686780285582681,17.2,4.4
0.281115112858439,0.686663184230061,13.5,43.4
0.2625050020008,0.686474589835934,15.1,3.2
0.257365262987188,0.686469538893994,27.2,5.1
0.270453918322296,0.686430739514349,16,2
0.261486659922391,0.686345860574673,26.8,5.7
0.287847795007148,0.686330144066865,19.6,6.4
0.28952190571381,0.68615692153923,14.4,7.3
0.290182093603055,0.686148893868148,13.7,2.9
0.265864874425186,0.686027591085957,13.7,13.4
0.272019077901431,0.686009538950715,10.5,1.8
0.267288582437639,0.685662137497465,9.3,18.8
0.273155851358846,0.685524126455907,14.8,3.3
0.273933402705515,0.685483870967742,19.3,5.1
0.283970373079737,0.685419714703731,18.3,7.7
0.289979460093897,0.685299295774648,10.2,24.3
0.285876993166287,0.684889901290812,11.8,0
0.284963908223769,0.684873678783191,16.3,24.8
0.283368091762252,0.684762773722628,17.2,5.1
0.255488386891505,0.684696150174992,24.5,3.9
0.183639398998331,0.684474123539232,22.3,16.8
0.261410788381743,0.68447197709076,18.9,4.9
0.270176544766709,0.684426229508197,14.4,40.6
0.271752275475781,0.684329450703329,22.5,2.9
0.299273927392739,0.684224422442244,14.2,2.6
0.308527973927213,0.684139054861488,11.5,1.9
0.249562937062937,0.684003496503496,22.3,6.6
0.290398002019236,0.683909878314469,16.6,8.8
0.270551034161008,0.68384220621015,25.6,3.6
0.250942848854076,0.683637946040035,20.6,2.5
0.25531914893617,0.683614258082343,16.4,0.7
0.212624584717608,0.68327796234773,17.9,29.2
0.286028395527076,0.683213971604473,16.6,5.9
0.272055030094583,0.683061049011178,16.6,2.9
0.286071987480438,0.682718533422759,19.2,6.2
0.212935790585749,0.682709238173494,16.9,15.1
0.273944620971403,0.682705401724921,17.9,3.2
0.224025974025974,0.68262987012987,22.7,4.3
0.275939650608788,0.682503970354685,16.2,2.4
0.260783186072045,0.682386155696136,21.1,2.5
0.266437139049311,0.682252332296757,16.6,10.8
0.263122476446837,0.681695827725437,15.1,26.5
0.264363354037267,0.68167701863354,12.7,3.7
0.252059308072488,0.681383855024712,24.9,2.8
0.278009148631119,0.681231651532737,10.2,1.2
0.291324989210186,0.680837289598619,12,12.4
0.192198581560284,0.680141843971631,25.2,3.8
0.310410819086502,0.680020413370758,11.6,4.7
0.280304256352161,0.679883476290662,13,2.3
0.260055124540629,0.679869334422213,12.3,11.3
0.261385321574088,0.679766878126773,27.6,2.3
0.267663043478261,0.679276315789474,17.1,1.2
0.23897353648757,0.679230152365678,14.8,2.3
0.261094700260643,0.679096437880104,30.4,6.3
0.255321997590039,0.679073503815772,16.8,2
0.249405233941316,0.678958498546127,16.4,5.5
0.273457394711068,0.678942213516161,19.1,1.9
0.259996507770211,0.678889470927187,17.7,3.3
0.280596664317595,0.678881841672539,20.1,6
0.296272232599691,0.678875984731585,17.7,2.6
0.258092074038918,0.678832463217845,24.5,13.3
0.283328421259456,0.678815862723909,14.4,2.1
0.301338587602427,0.678520047538625,21.8,4.4
0.273509430002885,0.678448705505863,27.6,4.7
0.287769784172662,0.678374947101143,14.5,9.1
0.304157549234136,0.678336980306346,16,11.7
0.300922640170334,0.678140525195174,16.2,49.4
0.285901676742329,0.678139614463328,17.4,5.5
0.280551415797317,0.678092399403875,17.6,10
0.260821917808219,0.677808219178082,23.4,2
0.303995808925085,0.677763490022384,14.2,5.7
0.282111127842192,0.677533503990363,15,6
0.205949656750572,0.677345537757437,11.8,23.4
0.276037834997373,0.677088807146611,43.1,7.4
0.306837131739855,0.67704280155642,9.6,5.9
0.270934367927578,0.677012609117362,19.6,3.2
0.106967615309127,0.676889106967615,14.6,5.4
0.25169215342191,0.676359989972424,9.7,29.3
0.262628680871439,0.676322719655255,24,2.7
0.296207697178639,0.676310420037993,21,10.9
0.30732635585157,0.676022835394862,8.5,1.1
0.308814829422205,0.675869322290147,11.7,1.4
0.267930924886111,0.675813115796165,23.4,3.6
0.279581220780931,0.67577533416738,11.6,1.9
0.303791567388377,0.675748471977624,21.5,3.3
0.255806477537571,0.675640922607088,25.7,4.8
0.278261907604154,0.675599856750627,17.6,3.2
0.269836803601576,0.6755768148565,20.5,1.5
0.263656977942692,0.675530818387961,22.7,1.9
0.265302066772655,0.675476947535771,14.5,3.8
0.267463652885052,0.675176056338028,25.7,4.3
0.253883817929033,0.675028713050837,21.2,7.3
0.269089696565522,0.674891630543515,14.7,12.1
0.249949688066009,0.67478365868384,23.7,4.6
0.284954811270601,0.674774056353004,14.8,2.9
0.261056452383227,0.674562995510555,18.5,4.5
0.249735971273675,0.674505386186017,31.6,5.1
0.235859124866596,0.674493062966916,14.7,6.9
0.287727492349815,0.674424222902239,17.4,2.7
0.282374678663239,0.674244858611825,20.5,2.8
0.280882876468494,0.674142636762786,20.5,7.2
0.305552572226399,0.674041456341961,11.2,4.3
0.275832742735648,0.673990077958894,19,2.5
0.278497563294901,0.673917350132731,16.8,2.9
0.278976112980637,0.673691178904397,15.1,14.6
0.258648261930814,0.673554414611565,16.7,12.9
0.297356346952152,0.673366834170854,12,1.3
0.29580999551249,0.673292668738677,18.3,3.2
0.272135201978566,0.673289365210223,16.2,4.7
0.303479886617212,0.67324045594355,9.7,12.2
0.295021003509956,0.673228757539979,22.7,8.3
0.31,0.672926829268293,11.4,1.6
0.264509064363061,0.672770410025551,18.6,3.9
0.263078660143018,0.672751223184042,16.1,1
0.312155903172245,0.672638294153631,13.2,1.4
0.273670033670034,0.672592592592593,16.7,45.3
0.289123630672926,0.672535211267606,14.4,1.6
0.266174801362089,0.672531214528944,26.5,2.8
0.287236734808649,0.672384219554031,18.7,6.1
0.256517953183425,0.672232751114071,16.7,30.8
0.276488818158975,0.672166848144736,12.3,20.1
0.258403529883674,0.672121941436021,22.5,5.2
0.25287951339459,0.672059013847548,14.5,8.5
0.287198130355752,0.672033238119969,9.5,7.7
0.260117493472585,0.671997389033943,32.7,5.9
0.304511874187514,0.671993404990647,17,8.8
0.272039909579858,0.67160339855016,12.1,2.7
0.289274264062955,0.671524336928009,14.7,22.5
0.273952462631708,0.671404067630483,14,52.6
0.274806458748065,0.671267418712674,12.9,5.2
0.270572877441382,0.671034794396747,18.9,7.9
0.302761157976885,0.670952717182603,23.9,8.6
0.293861972269824,0.670821000155787,34.1,9.5
0.288932357395255,0.670683997980818,13.7,3.3
0.274243599689682,0.670674941815361,13.6,2.8
0.245361011374951,0.670563919983103,23.3,3.3
0.275405482991244,0.670554040476532,19.8,2.5
0.291611479028698,0.670419426048565,11.5,2
0.276531448473673,0.670303216553985,22,2.8
0.273009307135471,0.670113753877973,15.4,4.8
0.292050944224857,0.67003367003367,11.4,1.2
0.26341186488788,0.669883621913142,18.3,2.4
0.303809873820899,0.669882396177876,11.4,8.9
0.282077264091197,0.669791006966434,32.2,3.8
0.260891590678825,0.669706180344478,12.1,0.6
0.318518518518519,0.66962962962963,12.3,1.2
0.2458377612469,0.669500531349628,20.4,24.6
0.255527743012098,0.669169795577806,17.5,6.2
0.271373679154659,0.669068203650336,13.7,1.2
0.287100098575141,0.668921946410969,17.2,3
0.26842033713975,0.668773790103317,23.9,1.8
0.305614783226724,0.66865671641791,14,3.7
0.285090760758719,0.668631450132572,27.9,21.8
0.287642541307889,0.668606004188969,11.3,10.2
0.287446937537902,0.668587022437841,13.4,8.1
0.286624891961971,0.668503313166235,21.2,5.7
0.272318921953958,0.668444693992139,15.9,3.7
0.269914417379855,0.668275912515544,13.8,3.6
0.300127307447486,0.668045830681095,12.9,1.3
0.279761904761905,0.667782738095238,24.2,2.8
0.272982559858114,0.667454921667159,20.7,2.3
0.313714602998334,0.66740699611327,14.1,12.5
0.291457699580696,0.667351804653457,23.2,2.8
0.317740754302453,0.667154888319297,11.4,2.6
0.291588338205092,0.667065100459648,30.5,3
0.296331782096907,0.66698603887216,16.4,2.3
0.289855072463768,0.666666666666667,16.6,8.5
0.304441569642087,0.666666666666667,15.7,27.8
0.298500911607806,0.666554122493079,14.2,2.2
0.290831612050838,0.666275889019148,14.9,3.4
0.299053244158777,0.666116563884305,12.2,2.8
0.28646251481439,0.666016745039569,12.7,2.7
0.316860465116279,0.665950455005056,11.3,5.3
0.282187652351194,0.665625138501086,17,4.1
0.314265335235378,0.665477888730385,15.8,15.3
0.272002742308681,0.665352643756963,21.9,2.8
0.283227848101266,0.665348101265823,18.6,1.8
0.295422605902429,0.665278056615138,14.9,2.5
0.274486477912602,0.665239114917916,23.6,3.4
0.279472419888501,0.665050083850791,24.5,3.8
0.299987542045596,0.665005606079482,12.2,4.7
0.262985546522132,0.664972899728997,23.6,22.6
0.294526243702001,0.664824145184171,16.3,2
0.28914523780349,0.664720709997024,37.9,7.5
0.263781555899021,0.664348274085523,27.4,4.1
0.270516066212269,0.664303797468354,16.1,4
0.261682242990654,0.664289227742253,17.7,4.5
0.295351473922903,0.664210128495843,27.2,2.3
0.291970336274134,0.664045518475898,22.5,3.2
0.277098502541558,0.663964830333837,23.2,4.9
0.273396424815983,0.663774973711882,24,2.4
0.264097744360902,0.663533834586466,21.7,1.3
0.273774145616642,0.663447251114413,20.5,9
0.288509784244857,0.663447064726543,16,3.2
0.283797535144914,0.663362605057852,27,4.2
0.288081580624602,0.663055024431698,15.3,8
0.287747357007319,0.663052317701274,17.7,1.8
0.316192909613542,0.663046949856276,17.8,2.4
0.295269770879527,0.663023967902017,16.1,3.4
0.298633798633799,0.662925877211591,20.4,6.6
0.287937743190661,0.662838122919694,17.1,19.6
0.216935277564595,0.66282936812484,12.6,7.2
0.297354497354497,0.662786596119929,18.3,2.4
0.296731399344682,0.66187165348038,12.7,1.4
0.273610856409316,0.661837520630845,17.7,4.5
0.290619403445933,0.661396899895016,19.4,2.3
0.289504036908881,0.661319073083779,25.9,3.2
0.29740813648294,0.661253280839895,18.3,2.3
0.290315327974819,0.661120791411388,20.5,4.7
0.301318990907927,0.661050436309752,24.9,6.8
0.282106326556383,0.660689480995075,20.4,3.8
0.303965224766751,0.660517387616624,21.9,5.4
0.279725417269325,0.660490851068715,19.2,14.5
0.292718928638523,0.660476101017149,30.8,4.6
0.214592543818393,0.660427052958329,16.3,14.4
0.246797608881298,0.660119555935098,21.1,25.4
0.287277839140476,0.659905613013355,15.5,3.8
0.283821534041025,0.659749381435071,19.8,2.2
0.331388564760793,0.659665499805523,11.7,0.8
0.287280804302081,0.659574468085106,19.8,4.9
0.290063028027357,0.659514550087166,15,2
0.294977168949772,0.659360730593607,17.4,15.1
0.302526638167549,0.659350475339756,14.7,2.6
0.265434415462563,0.659129292550197,20.2,2.5
0.298459563543004,0.65875053487377,16.5,2.1
0.303194920721149,0.658744440294707,19.4,9.7
0.288650580875782,0.658623771224307,22.3,8.4
0.282310409990962,0.658614739955632,20,8.3
0.281488401058695,0.658570761326483,22.1,1.6
0.275578204625637,0.658565268522148,21.3,4.4
0.310705694917372,0.658445534347568,21.6,5.3
0.256658595641647,0.658375522782302,18.3,9.1
0.327092630891477,0.658212691847175,11.3,8.6
0.104929433421968,0.658212313356515,20.8,9.9
0.296999959404051,0.658100921528031,33.2,5.6
0.297745681662926,0.658046257441202,25.4,1.9
0.32298755186722,0.65792531120332,10,1.6
0.282339043118724,0.65785587714117,18.6,13.9
0.30414623272403,0.657646009808292,24.3,16.2
0.291738879260543,0.657327171191989,11.3,2.2
0.320926966292135,0.657303370786517,14.6,58.1
0.273037542662116,0.657240370550951,12.8,9.2
0.321483180428135,0.657110091743119,10.7,17
0.320366132723112,0.65675057208238,17.4,49.3
0.274038461538462,0.656730769230769,20.1,3.5
0.276320650166236,0.656446250461766,16.7,1.6
0.309876454013438,0.65641933386316,18,8.8
0.288172511435417,0.656284033979525,12.1,1
0.302816901408451,0.656139964788732,19.2,2.7
0.17587969924812,0.65606015037594,17.3,16
0.282148468726741,0.655883893375968,18.8,8.7
0.285002307337333,0.65556068297185,13.9,1.9
0.288461696312044,0.655558200428469,28.7,7
0.315283213658356,0.655270578446177,25.4,12.1
0.321022175618471,0.655248747524176,13.3,19.1
0.328991246352647,0.655064610254273,13.2,0.8
0.331562762091138,0.655018171652223,12.2,1.6
0.286454835707301,0.654967659845191,32.7,4.9
0.287256830601093,0.654907103825137,13.5,18.8
0.290974847936873,0.654693407857965,13.1,5.8
0.276869471991423,0.654516215491825,19.1,3.4
0.290333136985405,0.654493095097847,16.8,3.1
0.309150027942895,0.654270182390896,17.9,15.7
0.274876150035386,0.653998584571833,14.6,33.2
0.29226278894014,0.65387121152894,20.8,4.8
0.305478805849451,0.653750252712447,17,5.5
0.283939009933369,0.653476679066345,20.8,4
0.299813780260708,0.653365256717212,16.3,1.1
0.270946107784431,0.653173652694611,16.5,2.6
0.29855403348554,0.65296803652968,20,2.6
0.137032695063176,0.652924319395597,26.4,6.1
0.314156706507304,0.65269588313413,19.5,4.8
0.316590995081347,0.65266742338252,15.3,8.2
0.301027050484594,0.65253869521192,13,2.2
0.296733629811379,0.65220058273271,14.9,4.5
0.299530999771219,0.651967513154884,24.4,5.2
0.283547257876313,0.651886425515364,22.9,2.6
0.286776178918169,0.65185072815534,28.4,3
0.299014394100546,0.651847124725236,22.2,6.1
0.310469691166742,0.651578984018662,15.1,4.8
0.304201411161001,0.651379089159718,11.8,4.9
0.30216271884655,0.651328527291452,20,10.3
0.301681530772841,0.651296352541624,14.2,2.3
0.296722211135502,0.651192376771104,15.2,5.6
0.289497899579916,0.651050210042008,14,8.8
0.296007640878701,0.651002865329513,52.8,7.5
0.297690834111863,0.65087903065991,17.4,3.2
0.297546627448359,0.65084564476235,18.7,10.3
0.292142364192054,0.650813368825791,23.3,3.5
0.325073498530029,0.650566988660227,13.1,3
0.266431171055449,0.650556625990152,17.7,5.7
0.312478102007107,0.650432954602332,13.6,3.5
0.315539034547481,0.649840166578685,41.4,8.1
0.280931379522929,0.649784227249016,25.6,4.2
0.300271899751744,0.649603972100721,10.7,2.1
0.289841565703635,0.649580615097856,11.5,1.8
0.297012433658087,0.649565195724217,27.5,7.9
0.231685808324191,0.649311872456845,16.8,18.1
0.308863280694267,0.649310001422677,14.3,3.2
0.272339127782861,0.649283318084782,16.5,3
0.324327079934747,0.649163947797716,17.9,4.6
0.298523833462822,0.648690644851698,15.9,2.3
0.289276421756907,0.64858753562136,22.4,4.8
0.296151911468813,0.648516096579477,26.1,4
0.289034939351472,0.64848016237375,16.3,4.2
0.334006497497585,0.648432698217578,15.4,2.5
0.290401968826907,0.648072190319934,20.1,2.6
0.326566320937684,0.647894004553504,18,7.4
0.322044252687043,0.647811229262519,19.4,4.9
0.322284387205743,0.647700482071853,18.3,5.3
0.277420835245525,0.64769076724102,25.1,4.2
0.339085494043448,0.64759985984583,14.7,2.2
0.313595242614032,0.647308154615044,12,7.7
0.326855162429533,0.64728333589243,14.9,18.9
0.307457988526172,0.646900543229934,15.3,3.9
0.309908000578007,0.64688598815086,16.6,2.8
0.313860074248266,0.646771632865004,19.9,7.5
0.279915377495703,0.646568821896073,14.6,6.7
0.301460248783126,0.646511627906977,17.2,9.2
0.283260509266235,0.646476821857265,20.3,3.5
0.340800306337354,0.646371816963431,9.8,3.3
0.296090778726853,0.646361992642933,27.7,5.5
0.306866155560809,0.646188658853727,27.2,3.6
0.30313225448306,0.645998048649194,23.5,3.8
0.287980391250058,0.645886324746797,23.6,2.3
0.304509507400154,0.645883432084687,20.9,5.6
0.302089831565814,0.645781347473487,12.4,3.5
0.294540986484114,0.645778479901703,17.2,7.3
0.309908237767403,0.645754221157397,28.3,15
0.300441037055356,0.645645274308561,20.5,6.1
0.212234348075819,0.645605973578403,25.3,2.8
0.328192545858161,0.645519336371071,12.4,13.4
0.34607274644175,0.645492883500264,10.9,12.3
0.296824950828884,0.645012644001124,16.5,5.6
0.298035192929851,0.644914384912807,19.3,3.7
0.268249780123131,0.644678979771328,21.8,1.1
0.300990987880253,0.644591001691931,17.2,5.5
0.295919882879633,0.644490887101907,28.7,15.5
0.305136855852424,0.644147575774065,20,4.2
0.286453506333024,0.644114921223355,15,3.4
0.329635792198188,0.644080852899488,13.6,12.9
0.284459228932105,0.643978164448993,19.8,7.1
0.2703125,0.6439453125,13.5,2.3
0.290119931467733,0.643822577574719,17.4,5.1
0.2864,0.643692307692308,13.1,2.7
0.328264289459885,0.643681174619822,7.9,3.3
0.333657769625276,0.643656646576573,14,2.6
0.344604202875652,0.643387580976458,12.9,1.3
0.33749461902712,0.643315132428575,16.3,4
0.285625130018723,0.643020594965675,17.9,4.5
0.286475682878081,0.64290473017988,18.9,3
0.284619917501473,0.642899233942251,17.8,3.7
0.279902772584006,0.642782734120412,25.7,8.2
0.297341181246194,0.642683174345443,20,3.7
0.285878388727217,0.642326543115332,15.5,20.8
0.300233862180765,0.642137712934173,32.2,5.7
0.305208383990663,0.641735155376161,23.8,8.9
0.303153611393693,0.641505595116989,15.1,10.1
0.317041741451516,0.641385552334054,18.2,18.1
0.317866399130507,0.64116712649444,14.3,7.8
0.314492961792588,0.641051422005171,13.9,3.1
0.313414679102002,0.640948132856564,20.7,3.5
0.278974579922447,0.640672124084446,16.5,3.6
0.327423792230659,0.640623968306372,25.3,3.1
0.310818770861967,0.640486942862753,8.8,1.7
0.347569862492871,0.640453710157785,13.1,1.3
0.330367974120501,0.640113222806308,12,2.5
0.333123912623236,0.639699722920291,20.7,6.7
0.302219210570896,0.639674741656785,17,3.4
0.335623522458629,0.639664598108747,21.7,5.7
0.328690296922661,0.639648248967142,31.8,13
0.332962757087271,0.639622485305075,20.4,12.1
0.339754435152511,0.639604582588099,12.9,5.7
0.316032997974675,0.63957451713293,19.5,7
0.32570574108478,0.639267751144139,15.1,6.6
0.315263108701748,0.638938218525096,16.1,14.4
0.274319162656878,0.638374919390843,18.4,38.6
0.330007301046483,0.63835483085909,14,8.2
0.311854148213759,0.638101564806614,11.6,14.6
0.276675603217158,0.637935656836461,20.8,2.9
